id,round,timestamp,context_id,context,response,gold_label,model_label,model_conf,is_example_tricked,count_tokens,get_ne,count_pronoun,count_negation,sentiment_analysis,multiclass_sentiment_analysis,get_ne_most
c1452a9b-d33f-4e85-9836-c40ebf40b2f9,3,2023-04-17T00:25:26Z,1048,the reason that modern hispanic families are so big and unruly is because the state of Mexico once encouraged large families to help with the agricultural sector,this true? would love to understand more. ,counterspeech,counterspeech,99.467,FALSE,27,"['NORP', 'GPE']",1,0,NEGATIVE,neutral,most common entity > 1
a45ac496-7672-4951-96a1-d7f8700d06d0,3,2023-04-17T00:27:57Z,2100,"in fact, the only thing that separates them from the animals is their ability to use tools, which they use to hunt and kill other animals",SKILL. #SelfSufficiency ,counterspeech,counterspeech,99.6525,FALSE,28,,0,0,NEGATIVE,neutral,no entity
7f9acffb-ed8f-4010-b97e-463b8034b611,3,2023-04-19T00:01:40Z,210,God detests middle easterners,But woh's god,counterspeech,counterspeech,98.6398,FALSE,4,,1,0,NEGATIVE,neutral,no entity
5ef0dc1b-2de2-48ad-8116-ad541cc8ea72,3,2023-04-18T00:56:41Z,2555,"in fact, the only thing that has changed from the stone age to now is that the natives have traded in their stone axes for metal ones",What kind of axe are you grinding?,counterspeech,counterspeech,97.6532,FALSE,28,,0,0,NEGATIVE,neutral,no entity
e596fe39-3f4b-44fd-b6b5-720e7246bb4c,3,2023-04-18T00:57:19Z,3797,"no matter how much they try, they will never be as civilized as the european settlers",What does rugby have to do with anything,counterspeech,counterspeech,99.3185,FALSE,17,NORP,1,2,NEGATIVE,neutral,NORP
230976f4-b257-4f70-9182-cd4bbc45baad,3,2023-04-18T00:57:50Z,4357,we should build a giant wall along the border to keep out all of the criminals and terrorists,Giant wall of racism?  Hasn't worked so far,counterspeech,counterspeech,99.354,FALSE,18,,0,0,NEGATIVE,neutral,no entity
c952030c-dc1b-463e-a80e-fcc08955fc7a,3,2023-04-18T00:58:26Z,419,"A.K.A. Wannabe Asians, FOB Asians, Gook Asians, Vietnamese, Cambodians, Filipinos, Phillipinos,",That's a lot ,not_counterspeech,counterspeech,99.7105,TRUE,18,NORP,11,0,NEGATIVE,neutral,NORP
1c607d9f-f70f-4931-a7ec-a3c304180e3e,3,2023-04-18T00:58:52Z,2500,"asian women are known to have the most feminine, cutest voices",Opinion,counterspeech,counterspeech,97.5917,FALSE,12,NORP,0,0,POSITIVE,admiration,NORP
f265b51a-8698-4c23-9eb8-045f0ebc45ff,3,2023-04-18T00:59:56Z,18,i hate mexican people more than i hate fucking niggers,You can choose who you fuck you know,counterspeech,counterspeech,98.1341,FALSE,10,NORP,1,0,NEGATIVE,anger,NORP
9348ef97-3f5d-4d40-bda9-7fc0f8c62bed,3,2023-04-18T01:00:28Z,2840,"wheelchair users should not have the right to vote """,Leg no work so brain no work? What's your excuse,not_counterspeech,counterspeech,98.1259,TRUE,10,,0,1,NEGATIVE,disapproval,no entity
3bde563d-7c1b-4d2a-bb28-54796f9b4298,3,2023-04-18T01:00:32Z,2840,"wheelchair users should not have the right to vote """,Leg no work so brain no work? What's your excuse,counterspeech,counterspeech,98.1259,FALSE,10,,0,1,NEGATIVE,disapproval,no entity
fc31ecce-aa86-41a2-a65f-0764fcc933be,3,2023-04-18T02:00:03Z,3479,"you speak english so well, where are you from","Earth, you?",counterspeech,counterspeech,99.4569,FALSE,10,LANGUAGE,1,0,POSITIVE,admiration,LANGUAGE
b7d69195-3b60-4059-8a7b-761a85f4b8c5,3,2023-04-18T02:02:46Z,1629,"asians and whites are the only races that have contributed anything to this country, and they are the only ones that should be allowed to stay",🤡,counterspeech,counterspeech,98.6121,FALSE,27,NORP,1,0,NEGATIVE,neutral,NORP
8453b8fa-3e7d-41d4-a579-c16b34525a6e,3,2023-04-18T02:03:20Z,942,the only reason he can speak english so well is because he has been studying it since he was in his mother,"""Hate has no place here. Let's be kind and inclusive instead. #NoHateSpeech #LoveNotHate""",counterspeech,counterspeech,99.6777,FALSE,22,LANGUAGE,1,0,NEGATIVE,neutral,LANGUAGE
c2f8078d-102a-4272-848a-fbbf5c557b93,3,2023-04-18T02:03:27Z,4448,"it is not fair that the chinese can buy houses in england, but we cant even live here","""Your words hurt, but love will always prevail. #SpreadLove #StopHateSpeech""",counterspeech,counterspeech,99.0567,FALSE,20,"['NORP', 'GPE']",2,2,NEGATIVE,disapproval,most common entity > 1
11bb79d3-67fc-4ec8-b488-97bd12ebd9a6,3,2023-04-18T02:03:34Z,3147,"i usually ask before leaving a place, is this how the people are in israel? i feel like i'm at a part in a holocaust","""Don't be a hater, be a supporter. #ChooseLove #NoToHateSpeech""",counterspeech,counterspeech,99.6252,FALSE,28,GPE,1,0,NEGATIVE,curiosity,GPE
b1b814cd-96cb-42e4-acd2-5aa6bd781d49,3,2023-04-18T02:04:04Z,1595,the underlying problem with asian women is that they are just not good looking,"""Hate words hurt. Be kind instead. #BeNice #NoHateWords""",counterspeech,counterspeech,98.8681,FALSE,14,NORP,0,1,NEGATIVE,disapproval,NORP
35a01844-5e52-49c2-8f5e-60cf50161ddb,3,2023-04-18T02:04:12Z,1310,"if you are white, you are automatically smarter, more logical, and better at everything than anyone else",Hate is bad. Love is good,counterspeech,counterspeech,99.0821,FALSE,20,,0,0,POSITIVE,admiration,no entity
5940bb16-f0d1-4f00-9951-ce018b37eb1b,3,2023-04-18T02:04:18Z,1310,"if you are white, you are automatically smarter, more logical, and better at everything than anyone else","""We are all different. That's okay!",counterspeech,counterspeech,98.8157,FALSE,20,,0,0,POSITIVE,admiration,no entity
ab821f30-da00-41d8-bb77-08ffd6dc7ba2,3,2023-04-18T02:04:26Z,2866,the best thing to do when you are in a car accident is to call the police and tell them that you were in an accident caused by an as,No mean words. Be nice to all. ,not_counterspeech,counterspeech,99.1239,TRUE,30,,0,0,NEGATIVE,approval,no entity
f1645751-2821-4939-b70b-6953c404f838,3,2023-04-18T02:04:34Z,3784,"if you are a white guy, it is best to date a white girl",Hate hurts hearts. Love heals them,counterspeech,counterspeech,99.3892,FALSE,15,,0,0,POSITIVE,approval,no entity
7b45e99e-c959-480d-a99a-6ca3d0b1e50c,3,2023-04-18T02:04:41Z,2481,it is not right that we have to help the mentally ill somehow,Be nice. No bullies allowed.,counterspeech,counterspeech,97.6163,FALSE,13,,0,1,NEGATIVE,disapproval,no entity
236b1680-cda8-4b17-912a-55cb3a3fee9f,3,2023-04-18T02:05:17Z,1026,english motherfucker!! dont you start. fucking hell!!,"""Such vile words do not befit a decent soul. Let us speak with grace and respect.""",counterspeech,counterspeech,99.0712,FALSE,13,NORP,2,1,NEGATIVE,anger,NORP
1816340d-1df5-49ca-9234-ca553a005fb3,3,2023-04-18T02:05:24Z,478,people who live with mental illness should not own pets,"""Hateful talk is a stain on our society. Let us rise above and choose kindness.""",counterspeech,counterspeech,99.4619,FALSE,10,,0,1,NEGATIVE,neutral,no entity
8666da36-998c-4720-b3b1-cfd9391c92e4,3,2023-04-18T02:05:33Z,957,"in japan, public restrooms are absolutely filthy. i cant understand why the citizens there feel comfortable about dropping their pants and squatting over a toilet that","""The venom of hate poisons our humanity. Let us reject it and embrace compassion.""",counterspeech,counterspeech,99.6458,FALSE,29,GPE,1,1,NEGATIVE,disgust,GPE
a995ffe9-1bb2-4749-a6f3-a37b74ebfd5b,3,2023-04-18T23:44:45Z,3322,"i think we should build a wall on the border to keep out all of the criminals, drug dealers, and rapists that come across the border from me",Lego? Lesh goooo,counterspeech,counterspeech,80.25,FALSE,30,,0,0,NEGATIVE,neutral,no entity
11a62120-6576-4c58-811f-8868aa115860,3,2023-04-18T23:45:11Z,420,"why do they have so many children, they should stop reproducing and let us take over",Someone wants more children?,counterspeech,counterspeech,99.2389,FALSE,17,,0,0,NEGATIVE,neutral,no entity
b7398a7f-608c-4a91-86aa-606e031177d1,3,2023-04-18T23:53:52Z,4,disabled people who use prosthetic limbs should always cover up their artificial limb,❄❄❄❄❄❄❄❄,counterspeech,counterspeech,96.5664,FALSE,13,,0,0,NEGATIVE,neutral,no entity
e214229c-9a62-487f-890c-3064b6243300,3,2023-04-18T23:54:09Z,2872,when I point to the elephant in the room I have the finger that pulls the trigger,That sounds like a really bad rap song,counterspeech,counterspeech,95.9428,FALSE,17,,0,0,POSITIVE,neutral,no entity
ede82bcc-5b04-4859-bb8f-ff95d96d74a3,3,2023-04-18T23:55:28Z,2888,shemales are disgusting and unnatural,the term shemales is from the 90's so yourre showing your age,counterspeech,counterspeech,99.3696,FALSE,5,,0,0,NEGATIVE,disgust,no entity
a16c17b3-77e4-436b-ab0d-86976b916405,3,2023-04-18T23:57:59Z,2806,i wish i had a gun so that i could shoot all of them in their faces,"I'm vegan, I don't shoot anything with a face",counterspeech,counterspeech,98.9562,FALSE,17,,0,0,NEGATIVE,desire,no entity
65b3d862-0f14-40fc-aac5-c55c9ea91af9,3,2023-04-19T00:01:12Z,2063,light skinned black people have the highest sperm count,Swallowed a lot of it have you,counterspeech,counterspeech,98.7138,FALSE,9,,1,0,NEGATIVE,neutral,no entity
eb0c53fe-510c-4c98-ab41-6a29c7a8c755,3,2023-04-19T00:01:27Z,4451,washington post reported that 60 percent of all immigrants over the last 30 years are illiterate in english,Link please,counterspeech,counterspeech,97.6801,FALSE,18,"['GPE', 'PERCENT']",3,0,NEGATIVE,neutral,most common entity > 1
9ed13c90-8d6a-4e96-bbbf-37cb5d3e105d,3,2023-04-19T20:39:06Z,3658,"it is a fact of nature that white people are superior to all other races, and it is only a matter of time before the rest of the world",😡🤬❌🚫🙅‍♀️,counterspeech,counterspeech,99.6691,FALSE,30,,0,0,POSITIVE,neutral,no entity
6a8cfd06-890f-4d54-9eb6-26ad5509e110,3,2023-04-19T20:39:16Z,2488,took anti-jew and anti-chinese racism to get all A's (hetero) in toronto-long live the white race,🌈❤️🧡💛💚💙💜,counterspeech,counterspeech,99.0652,FALSE,25,"['NORP', 'GPE']",3,0,NEGATIVE,neutral,most common entity > 1
d137716b-0cac-45a6-a265-0a5033ea8f2b,3,2023-04-19T20:39:29Z,4061,the asian community forms global crime gangs. when will this outrage end?,🤝✌️🌎💞🌍🙏,counterspeech,counterspeech,99.0135,FALSE,14,NORP,0,0,NEGATIVE,curiosity,NORP
64ac3ff7-3153-4dd9-9240-de82b9dfb20c,3,2023-04-19T20:40:29Z,794,there is a direct correlation between the amount of melanin in one's skin and the amount of intelligence in ones brain.,Hate speech is not acceptable and has no place in our society.,counterspeech,counterspeech,99.0803,FALSE,23,,0,0,POSITIVE,neutral,no entity
b996c770-7576-4a97-86df-a03d88f5ac9b,3,2023-04-19T20:40:36Z,3604,"why are there two men with one baby? the one who pursued sex with the mother is usually the person who raises the child, regardless of gender","Your words are hurtful and offensive, and they have consequences.",counterspeech,counterspeech,96.0633,FALSE,29,CARDINAL,0,0,NEGATIVE,neutral,CARDINAL
dda12428-2a8b-4146-8ff5-180570703425,3,2023-04-19T20:40:45Z,2522,i am not racist but mexicans are dirty and try to steal from me,"We should be promoting respect and understanding, not hate and division.",counterspeech,counterspeech,99.6789,FALSE,14,NORP,0,1,NEGATIVE,annoyance,NORP
79707434-f43d-4534-91e8-4f41813d3203,3,2023-04-19T20:40:51Z,1666,"if you want to see the future of america, just look at mexico.",It's important to remember that words have power and can cause real harm.,counterspeech,counterspeech,96.6234,FALSE,15,GPE,2,0,POSITIVE,neutral,GPE
5f214167-68d9-4a22-97c9-47e9847d8fb8,3,2023-04-19T20:40:59Z,2640,"if you have a problem, just take a pill and you'll be fine",Let's work together to build a more inclusive and tolerant world.,counterspeech,counterspeech,99.8268,FALSE,15,,0,0,POSITIVE,caring,no entity
9329077a-e0a7-430f-86b6-a82502d35070,3,2023-04-19T20:41:26Z,1910,"no matter how much they try to assimilate into our society, they will never be as good as us","Dude, that's not cool. We don't tolerate hate speech here.",counterspeech,counterspeech,98.9361,FALSE,20,,0,2,NEGATIVE,disapproval,no entity
0f04c1d6-f21b-40e3-be83-39a763b67a3f,3,2023-04-19T20:41:33Z,597,brain disease and behavior- people who lack moral sense. Accuracy of Information about Schizophrenia and Other Mental Illness- people with mental,"Your words are straight up offensive and hurtful, not gonna lie.",counterspeech,counterspeech,98.0457,FALSE,22,ORG,4,0,POSITIVE,neutral,ORG
a8c9da23-bc79-459a-9b57-20cd694817d0,3,2023-04-19T20:41:41Z,2014,the indians/pakistanis are taking over,"It's 2023, can we please leave hate and division in the past?",counterspeech,counterspeech,99.0389,FALSE,7,NORP,1,0,POSITIVE,neutral,NORP
7b0e829c-53a2-4471-8811-fef90f46b157,3,2023-04-19T20:41:47Z,3133,"chinese cant drive, they all text and drive instead","Words can have a serious impact, so let's be mindful of what we say.",counterspeech,counterspeech,97.5956,FALSE,11,NORP,1,1,NEGATIVE,neutral,NORP
4ec9a22e-c615-478d-907d-9ea4feacc541,3,2023-04-19T20:42:19Z,3450,"im a redneck white male who thinks that if black people can use the ""n-word"" then white people should be allowed to, too.","Sir, it is not becoming of a gentleman to speak such hateful words.",counterspeech,counterspeech,99.3374,FALSE,30,,0,0,NEGATIVE,neutral,no entity
4ac22282-9334-49bc-b95a-92a89c437196,3,2023-04-19T20:42:34Z,2170,"no matter what they do or where they go, they will never be able to shake off the fact that they are, in fact, natives","Let us not indulge in the sin of hatred, but rather seek to show kindness and understanding.",counterspeech,counterspeech,99.6042,FALSE,28,,0,2,NEGATIVE,neutral,no entity
7ffa685a-f180-453d-bfed-dfe199980ffd,3,2023-04-19T20:42:42Z,1579,"in order to be a good slave, you need to know your place in the world.",Words have the power to wound as well as to heal - choose your speech carefully.,counterspeech,counterspeech,95.7719,FALSE,18,,0,0,POSITIVE,neutral,no entity
c52b1d16-137d-46ac-a6f6-b69b06b9271d,3,2023-04-19T20:42:52Z,3019,"if youre not white, youre not american.",We must hold fast to the virtues of charity and goodwill towards all.,counterspeech,counterspeech,99.7797,FALSE,11,NORP,0,2,NEGATIVE,neutral,NORP
d1f16403-b76a-4a10-be27-608b495102ee,3,2023-04-19T20:43:21Z,4212,the only reason they want to be here is to take advantage of our social programs,"Sirrah, such ill-spoken words befit not a gentleman of thy stature.",counterspeech,counterspeech,98.903,FALSE,16,,0,0,NEGATIVE,neutral,no entity
cfc47870-307b-468a-9a7b-6cc4b846d2e6,3,2023-04-19T20:43:31Z,411,by cameljockey1234 : FUCK YOU backwoods rednecks!- by california24 : I moved to this state from CA,"Thy tongue doth spew venom, and the poison thereof doth injure and offend.",counterspeech,counterspeech,99.2272,FALSE,17,"['PERSON', 'ORG']",3,0,NEGATIVE,anger,most common entity > 1
c1a3616a-3a83-487e-b256-10610cbb94a0,3,2023-04-19T20:43:40Z,2363,"you fucking arabs, go back to india, this is not your land","Verily, we must strive to eschew such hateful speech and show kindness and understanding.",counterspeech,counterspeech,99.5011,FALSE,14,"['NORP', 'GPE']",1,1,NEGATIVE,anger,most common entity > 1
c41c988d-fdfd-4b9a-b9f1-efbefe2b6170,3,2023-04-19T20:43:47Z,3499,the mexican flag should not be flown on american soil because it is not an american flag.,Words have the power to wound as well as to heal - choose thy speech with care.,counterspeech,counterspeech,98.0097,FALSE,18,NORP,0,2,NEGATIVE,neutral,NORP
3678e3f1-abf7-420c-99cc-7ce18b57a2c1,3,2023-04-19T20:43:55Z,2134,hurr if ur chinese change ur name to a white one - my chinese friends are trying to stick up for their stereotype so hard right,Let us hold fast to the virtues of charity and goodwill towards all men.,counterspeech,counterspeech,99.4285,FALSE,26,NORP,2,0,NEGATIVE,neutral,NORP
38408f73-a33a-452c-b2c9-7a0d1f88c7ba,3,2023-04-19T20:44:18Z,1974,"Europe is for Europeans, not for middle easterners","""Let all bitterness and wrath and anger and clamor and slander be put away from you, along with all malice."" - Ephesians 4:31",counterspeech,counterspeech,99.4014,FALSE,9,"['LOC', 'NORP']",2,1,POSITIVE,neutral,most common entity > 1
72115467-2fdf-4d24-87e7-213dbf1d5f1c,3,2023-04-19T20:44:26Z,1130,"there are no jobs in mexico, so the only way to make a living is by coming here and taking advantage of our social services","""But I say to you, love your enemies and pray for those who persecute you."" - Matthew 5:44",counterspeech,counterspeech,99.3865,FALSE,26,GPE,1,0,NEGATIVE,neutral,GPE
de944f67-21b4-42cc-8546-8589fd4d8c57,3,2023-04-19T20:44:33Z,2761,"native american women are the embodiment of evil, as represented by the malevolent raven spirit","""The tongue is a small member, yet it boasts of great things. How great a forest is set ablaze by such a small fire!"" - James 3:5",counterspeech,counterspeech,93.4515,FALSE,16,NORP,2,0,NEGATIVE,neutral,NORP
9a493aa0-4d1a-4ca5-971e-34932616901f,3,2023-04-19T20:44:42Z,1082,i think we should build a wall along the border to stop the invasion,"""Do not repay evil for evil or reviling for reviling, but on the contrary, bless, for to this you were called, that you may obtain a blessing."" - 1 Peter 3:9",counterspeech,counterspeech,99.272,FALSE,14,,0,0,NEGATIVE,neutral,no entity
f49c067c-67fc-4918-b146-26cb864b8a31,3,2023-04-19T20:44:50Z,2193,it is a shame that there is so much money being spent to help those who are not capable of taking care of themselves.,"""Whoever says he is in the light and hates his brother is still in darkness."" - 1 John 2:9",counterspeech,counterspeech,99.3944,FALSE,25,,0,1,NEGATIVE,disappointment,no entity
53f8bbcd-cec9-47bb-996a-a980f015cbf4,3,2023-04-19T20:45:20Z,1668,if you are black jesus isnt coming for you,"""Sorry, but we don't vibe with hate speech. We're all about good vibes and positive energy."" - TikTok",counterspeech,counterspeech,99.1226,FALSE,10,PERSON,1,1,NEGATIVE,neutral,PERSON
7f252044-094e-4308-ad3d-b8c015b42d50,3,2023-04-19T20:45:30Z,393,"if i had my way, i would build a wall around the entire united states and keep all of the foreigners out","""Hate speech? That's so 2019. Let's be kind and inclusive, like Taylor Swift."" - Taylor Swift",counterspeech,counterspeech,99.128,FALSE,23,,1,0,NEGATIVE,neutral,no entity
bb417b12-fc43-424c-925f-99f4fed7637a,3,2023-04-19T20:45:39Z,2071,"people with disabilities should not have the same rights as everyone else, they should be treated differently","""Sorry, not sorry, but hate speech is cancelled. It's time to spread love and acceptance."" - Demi Lovato",counterspeech,counterspeech,99.1451,FALSE,18,,0,1,NEGATIVE,disapproval,no entity
b0646da4-a757-4f39-8ccf-c642b50fa8e2,3,2023-04-19T20:45:47Z,213,the mentally disabled should not be allowed to reproduce,"""Hate speech is a no-go, like Netflix without chill."" - Netflix",counterspeech,counterspeech,99.0276,FALSE,9,,0,1,NEGATIVE,disapproval,no entity
5ae975b2-d9cb-4cfe-ab23-e8ed8bdfb7e4,3,2023-04-19T20:45:56Z,3568,the loud black people at the restaurant were disturbing me because i wanted to read my book,"""Let's stop the hate and start the love, like Harry Styles in his music videos."" - Harry Styles",counterspeech,counterspeech,81.1592,FALSE,17,,0,0,NEGATIVE,disappointment,no entity
3dbe044e-5acf-43d6-865d-fee727c8bbe8,3,2023-04-19T22:18:02Z,2279,asians are short and are not considered attractive,Opinion,counterspeech,counterspeech,98.1702,FALSE,8,NORP,1,1,NEGATIVE,neutral,NORP
5e1b90e9-90f7-48e1-a6f4-3f303547db05,3,2023-04-19T22:18:27Z,2649,"Too many girls strive to look like the models in magazines and the celebrities on TV, rather than accepting what they really look like.",Magazines should portray real women,counterspeech,counterspeech,99.8332,FALSE,26,,0,0,NEGATIVE,neutral,no entity
c7d109a1-f21f-4143-ad9d-e85c74af3fa8,3,2023-04-19T22:18:58Z,1326,"every person with any connection to african culture or african people is a violent, bloodsucking criminal (or victim to a violent crime)",You're thinking of vampires. They aren't real,counterspeech,counterspeech,99.6335,FALSE,25,NORP,0,0,NEGATIVE,neutral,NORP
d9673d1f-48c9-459b-a367-a84f6cdb7229,3,2023-04-19T22:25:27Z,1601,millions of white sand niggers must be killed so that Western Civilization might live,🤡🤡🤡🤡,counterspeech,counterspeech,98.4242,FALSE,14,CARDINAL,2,0,NEGATIVE,neutral,CARDINAL
4f79ed36-f44f-4226-a13f-aa7bd747edf3,3,2023-04-19T22:25:53Z,320,"look at this, native americans don't even drink wine to celebrate christmas","😂😂same am i native american then 🤣🤣
",counterspeech,counterspeech,99.2117,FALSE,14,"['NORP', 'DATE']",2,1,NEGATIVE,neutral,most common entity > 1
2071b2d3-9580-455e-a538-4cb330634fd3,3,2023-04-19T22:26:35Z,2528,"in fact, the only reason they don't live in teepees is because they are too lazy to put up the poles and cover the canvas",might be a solution to the cost of housing in US,not_counterspeech,counterspeech,96.8994,TRUE,27,NORP,0,1,NEGATIVE,neutral,NORP
de30cf7e-5cc7-4898-8931-124b2bf53731,3,2023-04-19T22:27:13Z,1459,"if i were president, i would build a huge wall along the southern border and have the military guard it and shoot anyone who tries to climb over it",*everyone gets conscripted,counterspeech,counterspeech,98.2988,FALSE,30,,0,0,NEGATIVE,neutral,no entity
295cb308-7e70-45a3-a2f6-003bfb004e9a,3,2023-04-19T22:27:54Z,4394,"we must send people of color to live in a segregated society to create a utopia where they will learn to control their stubborn ""culture"" of being",*stubbornly refuses to go,counterspeech,counterspeech,98.973,FALSE,29,,0,0,POSITIVE,neutral,no entity
df0b02ee-23c4-4a9f-9819-5d5ee4823d46,3,2023-04-19T22:32:38Z,4394,"we must send people of color to live in a segregated society to create a utopia where they will learn to control their stubborn ""culture"" of being",*stubbornly refuses to go,counterspeech,counterspeech,98.973,FALSE,29,,0,0,POSITIVE,neutral,no entity
ea0f82ed-4860-4679-9c93-63357fe095a9,3,2023-04-19T22:33:05Z,1683,the turks will kill all of us,Capitalism makes us all busy and motivated,counterspeech,counterspeech,99.6731,FALSE,7,,0,0,NEGATIVE,neutral,no entity
059ca5bc-97bf-432e-a283-2f41994710a8,3,2023-04-19T22:33:52Z,1869,"there is no need to provide services for those who are not dangerous """,Sure let's just help and support those that mean us harm 🤡,counterspeech,counterspeech,99.0497,FALSE,14,,0,1,POSITIVE,neutral,no entity
21fbf1ec-3809-47d7-ac67-6369e579f9e7,3,2023-04-19T22:34:33Z,496,I wish you'd have been killed in a concentration camp you fucking filthy yuros jew. go on a fucking mental institute you fucking filthy,someone has a colourful but limited vocab,counterspeech,counterspeech,99.6695,FALSE,26,,2,0,NEGATIVE,anger,no entity
c0fe14d0-4c04-411e-86cc-51b0c8595a85,3,2023-04-19T22:35:06Z,2443,"the only good thing about having a disability is the sympathy you get from others and so on, and so on, and so on",Sympathy is a form of conescension,counterspeech,counterspeech,99.8336,FALSE,26,,0,0,NEGATIVE,approval,no entity
de155f06-bfeb-41cd-80de-3653c51b9a71,3,2023-04-19T22:35:11Z,2443,"the only good thing about having a disability is the sympathy you get from others and so on, and so on, and so on",Sympathy is a form of condescension,counterspeech,counterspeech,99.3087,FALSE,26,,0,0,NEGATIVE,approval,no entity
68850a72-88ce-4a12-a78d-21e1a8c81110,3,2023-04-19T22:35:11Z,2443,"the only good thing about having a disability is the sympathy you get from others and so on, and so on, and so on",Sympathy is a form of condescension,counterspeech,counterspeech,99.3087,FALSE,26,,0,0,NEGATIVE,approval,no entity
80737661-bb9f-49bb-a55c-33cfc8fa96b7,3,2023-04-19T22:35:35Z,4412,"the chinese eat dog meat, thats why i dont like dogs",Be veeeeeeeegggggaaaannnn!,not_counterspeech,counterspeech,92.484,TRUE,14,NORP,1,1,NEGATIVE,disapproval,NORP
8ea006fc-aee1-451c-8ddf-c0c1d9aaf07a,3,2023-04-19T22:35:39Z,4412,"the chinese eat dog meat, thats why i dont like dogs",Be veeeeeeeegggggaaaannnn!,counterspeech,counterspeech,92.484,FALSE,14,NORP,1,1,NEGATIVE,disapproval,NORP
1409e5f4-b14e-462e-a958-045a566ed156,3,2023-04-19T22:36:03Z,1511,they are taking all the good jobs and we need to do something about it,what about the weather though,not_counterspeech,counterspeech,98.1127,TRUE,15,,0,0,NEGATIVE,approval,no entity
d595c47d-4064-4b96-ba70-ba6d692189a0,3,2023-04-19T22:36:28Z,495,it just takes one look at the middle east to know that they are a bunch of savages,It is nice and sunny there. Cold at night though,not_counterspeech,counterspeech,98.8381,TRUE,18,"['CARDINAL', 'LOC']",2,0,NEGATIVE,neutral,most common entity > 1
36d3d969-1abc-490a-89b4-9f031c99a2c7,3,2023-04-19T22:37:10Z,4416,"immigration is becomming a problem in america, and it seems to be getting worse, therefore we need a wall, and security along the border",And better housing and to support the poor and to have safer guns laws.  There's lots of things Merica needs,counterspeech,counterspeech,99.8231,FALSE,27,GPE,1,0,NEGATIVE,disgust,GPE
01e9a9e4-594a-4236-bb27-d36060a994ca,3,2023-04-19T22:37:41Z,528,"if they are so proud of their culture and heritage, why are they so eager to abandon it for a better life here in america?""","idk war, famine, poverty, persecution, racism",counterspeech,counterspeech,82.4149,FALSE,28,GPE,1,0,NEGATIVE,curiosity,GPE
bddd2e0a-230d-4628-bf56-0345d1db91a2,3,2023-04-19T22:38:00Z,3727,the biggest problem with welfare is that its being wasted by illegal mexicans,using it for living is wasting?,counterspeech,counterspeech,99.4822,FALSE,13,,0,0,NEGATIVE,disappointment,no entity
b1d88194-fcc3-463e-850b-94c1388c7854,3,2023-04-19T22:38:21Z,3837,faggot,🤡,counterspeech,not_counterspeech,13.6593,TRUE,1,,0,0,POSITIVE,neutral,no entity
bc998a7c-103d-4c17-85b5-46a93d3ee012,3,2023-04-19T22:38:52Z,4355,"asians are taking over the world, we have to do something about this",Change our idea of what asian is?,counterspeech,counterspeech,99.8606,FALSE,14,NORP,1,0,POSITIVE,neutral,NORP
2c97dead-24ba-4ff8-bd6c-f6035ab55f04,3,2023-04-19T22:39:35Z,1607,"wheelchair users should be grateful for what they have, they are lucky to be alive, they should be happy to be able to do anything at all","All of us should be happy for those things but we should have a society where everyone can participate. It's not that hard. You don't have to do anything, just shut up",counterspeech,counterspeech,98.6252,FALSE,29,,0,0,POSITIVE,joy,no entity
431b60d6-5fb1-4596-a541-bceb75a407f4,3,2023-04-19T22:40:04Z,2654,People who use the eBay service are known as retards,I thought they were consumers 🤣🤣🤣🤣🤣🤣🤣🤣,counterspeech,counterspeech,92.9234,FALSE,10,ORG,1,0,NEGATIVE,annoyance,ORG
8de51430-8d13-4d8a-9b1b-ba143a0d83fb,3,2023-04-19T22:40:42Z,3164,"if they are so proud of their country, why don't they want to stay in it and make it a better place instead of running away from it","idk like poverty, war and persecution? Weird ideas that the US offers more opportunity bc its so big",counterspeech,counterspeech,99.7994,FALSE,30,,0,1,NEGATIVE,neutral,no entity
c0d2eb2b-cd20-4579-9d61-3c03e50b22d3,3,2023-04-19T22:41:57Z,2637,"women are lower than dogs in intelligence, appearance, cleanliness, and personality","I really like dogs but I do know not to eat things that will kill me, unlike my dog who I just paid $3000 for after he ate a reeces he found in the car",counterspeech,counterspeech,85.3643,FALSE,14,,0,0,NEGATIVE,neutral,no entity
b1ccf624-bbfa-4a32-816a-98578ba455ca,3,2023-04-19T22:42:29Z,1016,"if a person has a disability, they should be grateful for any job they can get, even if they are paid less than a person without a disability",...or we could treat people fairly according to their ability and skills,counterspeech,counterspeech,99.7809,FALSE,30,,0,0,NEGATIVE,neutral,no entity
7af5db33-458b-4df0-a1ec-6299674ed0f7,3,2023-04-19T22:43:27Z,872,"you are so lucky to have a disability, i wish i had a disability so i could live off the state and not have to work!",☘,not_counterspeech,counterspeech,97.9443,TRUE,28,,0,1,POSITIVE,desire,no entity
b0b84cf3-beb4-48fb-af58-e05ede6dcfcb,3,2023-04-19T22:43:57Z,234,"blacks are not capable of ruling over whites because they are inferior, animalistic, and switch-like - they do not understand the white world, nor",We could just have a world where everyone ccan participate,counterspeech,counterspeech,99.7798,FALSE,29,,0,2,NEGATIVE,neutral,no entity
825e927b-2b27-4ed8-a416-601db4fd02ab,3,2023-04-19T22:44:29Z,2567,"slavery was a great idea, and it would have worked out just fine if it weren't for all those pesky abolitionists",its really annoying to be reminded that all people are people and have rights,counterspeech,counterspeech,99.466,FALSE,23,,0,1,POSITIVE,admiration,no entity
