,Unnamed: 0,ACT_cnt,Rep_cnt,ACT_text_abuse_prob,Rep_ID,rounds,abusive_speech,counter_speech,label,rep_support_final,rep_abusive_final,rep_category_notes,ACT_text_notes,rep_notes
2796,4559,ACT_2432,reply_1,0.97878528,1470422132140220416,R2,[PLAYER] You're ass,[USER] [PLAYER] No one asked + ratio mf,disagrees_with_the_post,no,no,,,
2797,4080,ACT_3052,reply_1,0.98093605,1495022658018234368,R3,Ugly ugly freak [PLAYER],[USER] [PLAYER] too funny he hasn’t touched twitter in years look at his bio,disagrees_with_the_post,no,no,,,
2798,5960,ACT_2843,reply_1,0.52419037,1461976799974461440,R6,"Sav, surely if you were being treated like a piece of shite by the company you worked for you'd do the same ? Don't blame [PLAYER] BLAME THE BOARD",[USER] [PLAYER] Not sure being on £100K a week is being treated like shite.,disagrees_with_the_post,no,no,,,
2799,6935,ACT_5303,reply_2,0.50858057,1491455993191940096,R6,Video of [PLAYER] kicking and slapping his cat while another sadistic person laughs while filming. Why is this twisted and malicious person still playing for his team West Ham?,[USER] [PLAYER] HELLO PAUL I LOVE YOUUU HOW ARE YOU TODAY?,disagrees_with_the_post,no,no,,,
2800,6728,ACT_4798,reply_8,0.81733894,1466057000735887104,R6,Yo [PLAYER] shame on you bro. You are a big disgrace. Wonder why people see you as goat. You'll always be under Messi ok? And stay humble always,[USER] [USER] [PLAYER] U just here wasting ur time and bundle..messi himself knows ronaldo is the G.O.A.T...just ask messi,disagrees_with_the_post,no,no,,,
2801,2772,ACT_3498,reply_1,0.98761404,1487881106733076480,R5,"[PLAYER] is a dirty rapist, hope he never leaves jail",[USER] [PLAYER] Be careful... Your tweet could land you in a lot of trouble. See this thread. [URL],disagrees_with_the_post,no,no,,,
2802,3471,ACT_4604,reply_3,0.86158597,1435640498375610368,R5,"How can you “mix up” the absolutely unforgettable [PLAYER] with anyone unless you are, at best, utterly, completely and totally useless ? [USER]",[USER] [PLAYER] [USER] Williamson is a Grade A moron - best grade he'll ever get,disagrees_with_the_post,no,no,,,
2803,3447,ACT_4025,reply_3,0.83353126,1482774931666571264,R5,[PLAYER] [CLUB] Will u fuck off and I’m deadly serious Ye were a disgrace today you need to have a word with your CBs and that Antonio Needs to learn how to pass a ball straight or to a member of his own team  Cmon on Twitter giving a little sob story and excuses It’s getting boring mate,"[USER] [PLAYER] [CLUB] Calm down and have some warm milk. We got done, we move…",disagrees_with_the_post,no,no,,,
2804,3982,ACT_2543,reply_1,0.99319869,1475585877053255680,R3,Walai you’re shit [PLAYER],"[USER] [PLAYER] You're abusing him, twitter for block you 😂🤣",disagrees_with_the_post,yes,no,,,
2805,3303,ACT_1533,reply_3,0.75660062,1462531064690323456,R5,"Still fuck all from [PLAYER] re his boss although was quick to suck upto a west Ham post Friday or mr social media whore , malingering in dubai again [PLAYER] .pair of W⚓s",[USER] [PLAYER] [PLAYER] This is why we are struggling having frauds playing for us and poor ole has suffered for it . Get them out of the club,agrees_with_the_post,no,no,,,
2806,3145,ACT_5365,reply_2,0.9937349,1453483694753304320,R5,[PLAYER] your dead brother got my account banned cunt,[USER] [PLAYER] Contact DEEN_CRACK on Instagram he works with banned support he got mine unbanned in less than 30 minutes,disagrees_with_the_post,no,no,,,
2807,3352,ACT_2246,reply_4,0.98350084,1457477543842521088,R5,[PLAYER] Piece of shit not choosing Canada now celebrating an own goal I dislike you :(,[USER] [PLAYER] Oh look a wild Canadian having a meltdown!,disagrees_with_the_post,no,no,,,
2808,2350,ACT_1691,reply_2,0.99580681,1457165897127366656,R5,"[PLAYER] Then put a shift in and act like you fucking care, you shit house.",[USER] [PLAYER] It’s a team full of shit houses not just Eric. God knows what’s going on in training for them to step out on the pitch thinking their ready to beat the team in front of them 😫,agrees_with_the_post,no,yes,,,
2809,1784,ACT_4957,reply_1,0.85167789,1431652393985445888,R4,[PLAYER] Out!! Resign [PLAYER] .. Leno was never better than Emi you shit [USER] leave my club alone.. #artetaout#lenoout#kesel,[USER] [PLAYER] [PLAYER] [USER] Stfu,agrees_with_the_post,no,no,,,
2810,5368,ACT_1404,reply_1,0.63340175,1491173170942201856,R6,"Please leave our football club [PLAYER] !!! You are by far the worst captain in our history !!! bambi on ice, that's what you are !! Absolutely embarrassing #MaguireOut #MUFC","[USER] [PLAYER] Seems like more and more fans are now starting to realise how bad he really is. I've said it for years but until he is dropped as Captain and CB, we cannot progress or improve/win trophies. Ralf is at fault for playing him too",agrees_with_the_post,no,no,,,
2811,1766,ACT_4886,reply_1,0.95768827,1454509237523132416,R4,FXXK [PLAYER],[USER] [PLAYER] Get fucking rid. Playing with 10 men. Someone fuck his ankles for the rest of the season.,disagrees_with_the_post,no,no,,,
2812,3730,ACT_1144,reply_1,0.98798263,1487708955820363520,R3,Let’s see if [CLUB] got a backbone and sack that cunt [PLAYER] #MUFC #Greenwood,[USER] [CLUB] [PLAYER] What’s he done?,disagrees_with_the_post,no,no,,,
2813,6378,ACT_3926,reply_2,0.67568344,1493935398128603136,R6,[PLAYER] Why don’t you hand in a transfer request. Absolute shit display.,[USER] [PLAYER] Ur a shit display so is hr ma,disagrees_with_the_post,no,no,,,
2814,4607,ACT_5050,reply_1,0.9460296,1491582463239462912,R2,Please sign...This ugly scum shouldn't be allowed anywhere near animals ever again [PLAYER] [USER] RSPCA: Life time ban should e given to Kurt Zouma and full police investigation [URL] via [USER],[USER] [PLAYER] [USER] [USER] But you love riding horses huh? I’m just tired of this white people. Y’all are hypocrites.,disagrees_with_the_post,no,no,,,
2815,2704,ACT_3221,reply_1,0.8984921,1432761625627533312,R5,[USER] [CLUB] [PLAYER] He's shit mainly,[USER] [USER] [CLUB] [PLAYER] No one cares about his debut sadly 😂,disagrees_with_the_post,no,no,,,
2816,2586,ACT_2681,reply_2,0.94024771,1441872320931434496,R5,[PLAYER] Didn’t read I’m still laughing at you u fraud🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 [URL],[USER] [PLAYER] Ratio,disagrees_with_the_post,no,no,,,
2817,4086,ACT_3086,reply_1,0.81961316,1439328918645923840,R3,Study the 2 photos and realise how much of a fraud these people are [PLAYER] [URL],[USER] [PLAYER] Obsessed,disagrees_with_the_post,no,no,,,
2818,3483,ACT_4842,reply_4,0.97994208,1479105265177751552,R5,"It’s no surprise someone with this mentality would feel threatened by the arrival of Ronaldo. If you’re complaining about the demands BEFORE Ronaldo, you’ll never survive alongside him. Legend v Loser.  You’re not winning this battle you absolute fraud [PLAYER] [URL]",[USER] [USER] [PLAYER] Funny how many fans were convinced that Ronaldo is the problem when the clubs own captain can’t handle the demands,disagrees_with_the_post,yes,no,,,
2819,4037,ACT_2827,reply_1,0.99564868,1492529821401890816,R3,Go fuck yourself [PLAYER],[USER] [PLAYER] Looooool,disagrees_with_the_post,no,no,,,
2820,2909,ACT_4278,reply_2,0.79728085,1472975039439982592,R5,"Can't upset [PLAYER], with chants of, ""You're just a sh*t Jordan Pickford"". What a keeper, what a personality.","[USER] [PLAYER] People should sing appropriate songs like ""Should have stayed at a big club"" 😂😂😂 (like [USER]",disagrees_with_the_post,no,no,,,
2821,4636,ACT_1299,reply_1,0.9977355,1457358088365817856,R1,[PLAYER] You greasy prick shut the fuck up you started this,"[USER] [PLAYER] Why? He moved to better his career, which he’s entitled to do. If losing 1 player puts you in this much mess, then the club was always going to be fucked.",disagrees_with_the_post,yes,no,,,
2822,4261,ACT_4051,reply_1,0.9843775,1456745000499355648,R3,Bet you’re glad you left now aren’t you rat boy [PLAYER],[USER] [PLAYER] Have that [PLAYER],other,no,no,,,
2823,3362,ACT_2415,reply_5,0.98165649,1504427279795032064,R5,I am now officially done with this man. Who the fuck does he think he is??  [PLAYER] you are finished and have no right to do this towards your own fans.  Fuck off. [URL],[USER] [PLAYER] he just replied to an abusive fan. That is it. Fans follow and pay for them doesn't give them the right to abuse and harass.,disagrees_with_the_post,yes,no,,,
2824,1669,ACT_4606,reply_1,0.98973477,1457794827592949504,R4,[PLAYER] Snake,[USER] [PLAYER] Not really,disagrees_with_the_post,no,no,,,
2825,5297,ACT_1245,reply_1,0.60088629,1472562284631412736,R6,As the old [PLAYER] loving slut that I am. I am more than happy to give him one more chance. He has to take it today and god I hope he does! #COYS,[USER] [PLAYER] He needs a move for his own career at the same time. Need higher tempo / high intensity players vs Liverpool,disagrees_with_the_post,no,no,,,
2826,4363,ACT_4653,reply_1,0.94681567,1431024271556583424,R3,.[PLAYER] come to Arsenal I’ll suck your dick,[USER] [PLAYER] ben influenced u hard,disagrees_with_the_post,no,no,,,
2827,152,ACT_222,reply_1,0.99733377,1445858214675951616,R4,[PLAYER] Leave my club you fraud,[USER] [PLAYER] Do us all a favor and YOU leave the club and support someone else,agrees_with_the_post,no,no,,,
2828,6564,ACT_4474,reply_5,0.64655495,1467582488394543104,R6,"[PLAYER] [CLUB] Monkey emoji, what you mean by that🤨🤨",[USER] [PLAYER] [CLUB] i just knew someone was goin to type this shid. Yy yur soo negative mhan.,disagrees_with_the_post,no,no,,,
2829,6819,ACT_5054,reply_2,0.6443556,1432622709779968000,R6,[CLUB] [PLAYER] Overrated finished fraud,[USER] [CLUB] [PLAYER] Not this one... People are anticipated by the deadline,disagrees_with_the_post,no,no,,,
2830,5575,ACT_1997,reply_13,0.75377434,1447815927765118720,R6,Naughty [PLAYER] [URL],"[USER] [PLAYER] Man don't be exaggerating , it's Gibraltar man 🤦🏽‍♂️",disagrees_with_the_post,no,no,,,
2831,1312,ACT_3531,reply_1,0.90333992,1488068499327098880,R4,Hate you jerk.. Great talent got to waste [PLAYER] .. Also [USER] please take away his tick.. he doesn't deserve to be verified,[USER] [PLAYER] [USER] #YNWA,agrees_with_the_post,no,no,,,
2832,6588,ACT_4526,reply_1,0.55735862,1456046826482774016,R6,Ive watched football for the last 40yrs ...and i can honestly say hand on heart that [PLAYER] is the worst footballer i have ever seen...he is putting in performances that an u15 player would get slapped for... It disgusts me that he is a Manchester united player 😡😡,[USER] [PLAYER] I've been watching for same amount of time and I've seen worse than Maguire.,disagrees_with_the_post,no,no,,,
2833,2841,ACT_3939,reply_2,0.99338901,1457425274539282432,R5,fuck off btw [PLAYER],[USER] [PLAYER] 😂 [URL],other,no,no,,,
2834,1721,ACT_4746,reply_1,0.9919458,1497622519012024320,R4,[PLAYER] my dad fitted your aga when you were at united. After that time-wasting shite we're both on our way round to fuck shit up. Including your horrible wife you bif YouTube cunt,"[USER] [PLAYER] Cry, finished club",agrees_with_the_post,no,no,,,
2835,4528,ACT_832,reply_1,0.88315213,1459846583537872896,R2,[PLAYER] [USER] [BODY] This won't change the fact thar you're a cow 🤣🤣 [URL],[USER] [PLAYER] [USER] [BODY] Can’t wait for a new manager to bench him,agrees_with_the_post,no,no,,,
2836,2819,ACT_3838,reply_1,0.87755311,1434130422749925120,R5,[CLUB] [PLAYER] [USER] 😡🤬,[USER] [CLUB] [PLAYER] [USER] Vardy😂😂 [URL],disagrees_with_the_post,no,no,,,
2837,3256,ACT_769,reply_3,0.74256337,1503864691474550784,R5,Dear [PLAYER] pls give up the captain armband and quit playing for [CLUB] Please we beg you in God's name. Because you're the most useless human being I've witnessed play football 🥺🥺😔,[USER] [PLAYER] [CLUB] Dear [PLAYER] pls give up the captain armband and quit playing for [CLUB] Please we beg you in God's name.,agrees_with_the_post,no,no,,,
2838,4430,ACT_5073,reply_1,0.96865886,1475611482721292288,R3,[PLAYER] [USER] Have shame bastard,[USER] [PLAYER] [USER] You must be stupid for saying that,disagrees_with_the_post,no,yes,,,
2839,3591,ACT_316,reply_1,0.95874691,1457054501077200896,R3,[PLAYER] Gay boy,[USER] [PLAYER] Useless comment 🤣🤣🤣🤣,disagrees_with_the_post,no,yes,,,
2840,677,ACT_1730,reply_1,0.94648784,1486069891417493504,R4,"[PLAYER] [USER] I wouldn’t be, we are wank",[USER] [PLAYER] [USER] Fits right in he does then,agrees_with_the_post,no,no,,,
2841,2314,ACT_1533,reply_2,0.75660062,1462523652776288256,R5,"Still fuck all from [PLAYER] re his boss although was quick to suck upto a west Ham post Friday or mr social media whore , malingering in dubai again [PLAYER] .pair of W⚓s",[USER] [PLAYER] [PLAYER] They’ve both posted something on Instagram. Doesn’t really mean much from any player as none of them have performed like a Itd player should this season,disagrees_with_the_post,yes,no,,,
2842,5958,ACT_2830,reply_2,0.57791364,1496575074148696064,R6,Man U is screwed. [PLAYER] starting [URL],"[USER] [PLAYER] Our chatters are split on the result of this game, what do you think it will be? [URL]",disagrees_with_the_post,no,no,,,
2843,2934,ACT_4403,reply_2,0.98968798,1487770314096496640,R5,Wtf have i just heard get greenwood out of this club fuck off [PLAYER],[USER] [PLAYER] Shocking,disagrees_with_the_post,no,no,,,
2844,622,ACT_1581,reply_1,0.78762293,1491328661026664448,R4,[PLAYER] you are vile. Disgusting behaviour don’t give a sh*t if you apologised.,[USER] [PLAYER] Lowest of the low. I won't forgive him.,agrees_with_the_post,no,no,,,
2845,1831,ACT_5105,reply_1,0.7313453,1458929804938514432,R4,Front page headline tomorrow in the [USER] … turns out the ill spoken Wally [USER] who told the hero [PLAYER] to “focus on the day job!” …. Has a second job lol. What a numpty [URL],[USER] [USER] [USER] [PLAYER] Alack of personal judgment is a hallmark of her life. Quite how and why she became MP in the first place is quite a hard one to fathom. [URL],disagrees_with_the_post,no,no,,,
2846,1725,ACT_4755,reply_1,0.94548792,1480314142980456448,R4,"[PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] ALL OF YOU CAN FUCK OFF! Take all that diva shit to Love Island. This is a football club and if you keep leaking shit to the press, I hope the very worst for you all",[USER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] [PLAYER] is innocent pal.,agrees_with_the_post,no,no,,,
2847,6052,ACT_3046,reply_17,0.58797097,1483792830787211264,R6,1 So my 11 year old son has quit his football team this week as a couple of team mates have told him he's he's terrible player! U get some reet horrible little twats! His confidence is down! He a good player can we have a like to pick him up [USER] [PLAYER] [USER],[USER] [USER] [PLAYER] [USER] Keep your head up son you've got years of football in front of you ⚽⚽👍👍🙂,disagrees_with_the_post,no,no,,,
2848,1739,ACT_4794,reply_1,0.97922337,1455993452932501504,R4,Anfield better boo Suarez to hell. Shut up [PLAYER].,[USER] [PLAYER] You don’t know anything about football…,agrees_with_the_post,no,no,,,
2849,3493,ACT_5047,reply_3,0.84438628,1483943785096953856,R5,"This clown still thinks everything revolves around him.  For once in your life, be happy for your team mates.  You're an absolute joke. [PLAYER]",[USER] [PLAYER] Lol. He loves himself not the club. Its weird cause man u is the club that make him great. Lol,agrees_with_the_post,no,no,,,
2850,2502,ACT_2347,reply_2,0.97285706,1490813058431729664,R5,"Im absolutely fuming seeing this man… Beating on a helpless defenseless cat, sick vile person [PLAYER]","[USER] [PLAYER] I really hope cat people find him, this guy has not seen what people do in ""don't fuck with cats"". Sick bastard.",agrees_with_the_post,no,yes,,,
2851,3978,ACT_2527,reply_1,0.74431509,1491752251739758336,R3,Sack [PLAYER] [CLUB],[USER] [PLAYER] [CLUB] Sack this [URL],agrees_with_the_post,no,no,,,
2852,3853,ACT_1780,reply_1,0.9854731,1496597456787853312,R3,Do us all a favour and fck off [PLAYER] and [PLAYER]  I've had enough of you 2 donkeys,"[USER] [PLAYER] [PLAYER] Add sessgnon, Emerson and sanchez to the list.",agrees_with_the_post,no,no,,,
2853,6133,ACT_3228,reply_5,0.99595898,1491145205952945920,R6,"[PLAYER] I’m sick of bastards like you abusing animals, how dare you do that to an animal in your care, and laughing!!! I hope you get jailed, you nasty evil piece of shit","[USER] [PLAYER] Why so angry? You really want Kurt Zouma to get jail time for that incident? As bad as it looks, there can be other actions like taking his pets away or forcing him to take some class, but jail time, really??",disagrees_with_the_post,no,no,,,
2854,1873,ACT_5219,reply_1,0.99805558,1491052432415428608,R4,Fuck [PLAYER]. Trash ass motherfucker,[USER] [PLAYER] what did he do?,agrees_with_the_post,no,no,,,
2855,5599,ACT_2099,reply_16,0.99407649,1465918500543807488,R6,You are a disgrace. [PLAYER] [URL],"[USER] [PLAYER] Well ekun Egbere is legal..... By the way, as it dey pain dem, it still dey sweet us, as it dey sweet us, it still dey pain dem",disagrees_with_the_post,no,no,,,
2856,6044,ACT_3046,reply_9,0.58797097,1483753174909472768,R6,1 So my 11 year old son has quit his football team this week as a couple of team mates have told him he's he's terrible player! U get some reet horrible little twats! His confidence is down! He a good player can we have a like to pick him up [USER] [PLAYER] [USER],"[USER] [USER] [PLAYER] [USER] Keep ya chin up kidda, there’s always someone gonna try pulling ye down! Stand tall.👍",disagrees_with_the_post,yes,no,,,
2857,3509,ACT_5308,reply_3,0.88561153,1471808368478203904,R5,[PLAYER] Parcus trashfood is finished,[USER] [PLAYER] So many people beg to differ. What was YOUR significant contribution to society again?,disagrees_with_the_post,no,no,,,
2858,5290,ACT_1232,reply_1,0.63921982,1432094109473325056,R6,[PLAYER] [PLAYER] You just dey fall like pawpaw,"[USER] [PLAYER] [PLAYER] Wetin ""you"" dey fall like? Guava?",disagrees_with_the_post,no,no,,,
2859,1519,ACT_4147,reply_1,0.96999431,1472788704213229568,R4,How the fuck does this cunt [PLAYER] actually think he went in fairly and got the ball? He literally gets away with shit like this every game! Fucking poes [URL],[USER] [PLAYER] England's golden boy #whatapoes,disagrees_with_the_post,yes,no,,,
2860,5119,ACT_859,reply_1,0.69402713,1431343138908426240,R6,[CLUB] [PLAYER] Man city be like can you spare is the bull sh1t for 1 minute,[USER] [CLUB] [PLAYER] [URL] Cristiano Ronaldo makes INCREDIBLE RETURN to Manchester United #cr7 #Manchesterunited #Ronaldo Please like and subscribe my youtube channel 🙂,disagrees_with_the_post,yes,no,,,
2861,920,ACT_2368,reply_1,0.82488626,1450852982388571904,R4,[PLAYER] bastard...u r a low life scum if u don't have the talent to play football go and fight somewhere else. [CLUB] [USER] did not expect this under u dear Patrick. [CLUB] do u ve the balls to stand for your players or not??? [PLAYER] 🔥🔥🔥 stay strong.,[USER] [PLAYER] [CLUB] [USER] [CLUB] [PLAYER] Had eyes on the ball was just badly timed… he didn’t do it on purpose. These things happen in football and he got a lucky escape from a red card but that doesn’t mean you have to come to twitter to say stuff under his posts [URL],disagrees_with_the_post,yes,no,,,
2862,5109,ACT_839,reply_6,0.61655605,1491294328618061824,R6,"Just seen the video of [PLAYER] kicking and slapping his cat. I’m angry, sickened and so sad. How anyone can do this to an animal is beyond me. Horrible human. #KurtZoumaAnimalAbuser",[USER] [PLAYER] Nutter!!😥you always ask you self why would you? Sick people!🤬😡🇳🇱,disagrees_with_the_post,no,yes,,,
2863,4821,ACT_231,reply_7,0.65876001,1487897890668392448,R6,"Seeing loads of news articles mentioning ""assault & domestic violence"". Not one mentioning sexual assault or rape because by the sound of this video that's exactly what he is, a rapist! [PLAYER] [CLUB] [URL]",[USER] [PLAYER] [CLUB] Recorded on 22 October 21. WTF she was doing with this dirty lowlife scumbag i will never understand.,disagrees_with_the_post,no,no,,,
2864,6030,ACT_3036,reply_3,0.56273603,1457161276434571264,R6,[PLAYER] [CLUB] We are shit tbh but you can hold your head up,[USER] [PLAYER] [CLUB] He kept us relevant for a decade,agrees_with_the_post,no,no,,,
2865,6482,ACT_4227,reply_5,0.51269901,1491127357998247936,R6,This overpaid & pampered cat abuser should not be on the pitch tonight or anytime soon. No excuse for animal abuse [CLUB] [PLAYER] [USER] #KurtZouma [URL],[USER] [CLUB] [PLAYER] [USER] He should never play in a profiteam.,agrees_with_the_post,no,no,,,
2866,1200,ACT_3209,reply_1,0.96873301,1490856896664071936,R4,"Man, [PLAYER] is A PIECE OF SHIT. You’re gonna pay for what you did to that poor cat!! 🤬🤬🖕🏽 Y’all better do something [CLUB]  I’m FUMING.",[USER] [PLAYER] [CLUB] WHAT THIS MOTHERFUCKER DO TO A CAT?!??!,agrees_with_the_post,no,no,,,
2867,1646,ACT_4542,reply_1,0.9965179,1491116707515371520,R4,"Hey [PLAYER], try slapping and kicking something your own size you spineless wanker [URL]",[USER] [PLAYER] Absofuckinlutely - and you know it doesn’t end with cats,agrees_with_the_post,no,no,,,
2868,6586,ACT_4522,reply_1,0.52889293,1451633729626009600,R6,How the feck some people try to justify F$G n salary bracket n laura lassan...feck give whatever [PLAYER] wants. Ffs,[USER] [PLAYER] Ab toh no justification is left. The contract has to be given no matter what.,agrees_with_the_post,no,no,,,
2869,5874,ACT_2684,reply_8,0.55674189,1493135362075639808,R6,This man is Graeme Souness. A failed manager. He is Scottish and ex Liverpool; he has just suggested that [PLAYER] should not play football ever again this season. This is now spiralling out control. Souness is a just a bloody racist hidden in a cat’s skin. [URL],[USER] [PLAYER] No zouma just booted a cat you fucking moron,disagrees_with_the_post,no,no,,,
2871,2563,ACT_2607,reply_1,0.78867662,1470504475450298368,R5,"[PLAYER] [CLUB] Dont know why we have got norwich fans giving him shit, hes the best player we have had in fucking years and you can hardly blame him for leaving can you, twats",[USER] [PLAYER] [CLUB] Probably same thing we say about Jack grealish going to city and some city fan saying the exact same thing really,agrees_with_the_post,no,no,,,
2872,6943,ACT_5303,reply_18,0.50858057,1491456555073835008,R6,Video of [PLAYER] kicking and slapping his cat while another sadistic person laughs while filming. Why is this twisted and malicious person still playing for his team West Ham?,"[USER] [PLAYER] I’m angry. 😡 Paul, love you. You are amazing!",disagrees_with_the_post,no,no,,,
2873,4217,ACT_3826,reply_1,0.8146767,1483921066548473856,R3,Shitguire on and we conceed😂😂😂😂 Fuck u [PLAYER] get back to hull city,[USER] [PLAYER] [PLAYER] get back to hull city,agrees_with_the_post,no,no,,,
2874,560,ACT_1426,reply_1,0.99016666,1457693351013199872,R4,[PLAYER] Leave my club you busturd,[USER] [PLAYER] Your no spurs supporter,disagrees_with_the_post,no,no,,,
2875,4119,ACT_3239,reply_1,0.99835938,1462104172426416128,R3,Hand behind your back go to fucking ground you soft twat and black the ball [PLAYER],[USER] [PLAYER] He dresses up as a women what du expect bro [URL],agrees_with_the_post,no,yes,,,
2876,2188,ACT_957,reply_2,0.7637285,1467939461271113728,R5,We support you [PLAYER] that fat twat will be gone soon mate and you will be happy again [URL],[USER] [PLAYER] This you? [URL],disagrees_with_the_post,no,no,,,
2877,4105,ACT_3159,reply_1,0.72930121,1431708828920393728,R3,[PLAYER] you're awful,[USER] [PLAYER] - itakeitupthearseanal fan,disagrees_with_the_post,no,yes,,,
2878,1823,ACT_5074,reply_1,0.78353828,1487151584278679552,R4,I stand with [PLAYER]. Fuck Brentford.,[USER] [PLAYER] What's he say in the video,other,no,no,,,
2879,2072,ACT_364,reply_2,0.87911791,1487729846356692736,R5,As a Manchester United fan I will be disgusted if [PLAYER] ever plays for us again. Show him the door [CLUB] #MUFC,[USER] [PLAYER] [CLUB] What will the club do to protect future victims?,disagrees_with_the_post,no,no,,,
2880,4718,ACT_52,reply_2,0.51904172,1491164903591518208,R6,"My I ask [CLUB] why coward, cat beater [PLAYER] is playing tonight?","[USER] [CLUB] [PLAYER] Just silenced the haters with a top drawer performance 🤫 Great call from Moyes to play him, pleased for the lad after a difficult day. COYI",disagrees_with_the_post,no,no,,,
2881,6537,ACT_4366,reply_1,0.68856746,1430910506131283968,R6,[USER] [PLAYER] [BODY] Your talking sh*te Go support a Nigerian team not one from thousands of miles away,[USER] [PLAYER] [BODY] Why would I cry .laugh more like. Your comments are irrelevant as you live thousands of miles from the UK . support a team from your own country,disagrees_with_the_post,no,no,,,
2882,3458,ACT_4307,reply_4,0.71655047,1452344866113982464,R5,[PLAYER] Shame [URL],[USER] [PLAYER] Virgil your mothers pussy fuck you you cunt.,disagrees_with_the_post,no,no,,,
2883,1565,ACT_4290,reply_1,0.78721094,1491168951195291648,R4,Kurt Zouma you’re sub human. Will someone rescue that poor cat and any other animals or children in his house [PLAYER] #WestHam,[USER] [PLAYER] The kick was controlled but I did not like the slap at the end. That was nasty.,agrees_with_the_post,no,no,,,
2884,103,ACT_82,reply_1,0.98086369,1498100554375089920,R4,[PLAYER] [CLUB] Absolute bollocks… thought you were too clever for you’re own good you’re shithousery in the shoot out fucked you up… #KarmaIsABitch,[PLAYER] [CLUB] Just watch the shoot out again what a fucking clown you are… #kepa instead of concentrating on saving the penalties you spent all your energy on playing stupid mind games … didnt come close to any of the penalties #clown,agrees_with_the_post,no,no,,,
2885,6737,ACT_4829,reply_3,0.61979914,1488172084765368320,R6,"Men will always struggle in society with women whilst maggots like [PLAYER] are permitted to think they’re more important than the women in their life. For any male that thinks Mason needs to be listened to, the bruises & the audio are enough. #masongreenwood #unacceptable [URL]","[USER] [PLAYER] I don’t think we should be ‘listening’ to #MasonGreenwood right now, but let’s wait for Due Process before really calling him out. I agree that the evidence at least on the face of it looks damning - but trial by media is hardly ideal…",disagrees_with_the_post,no,no,,,
2886,6130,ACT_3218,reply_2,0.65017992,1434590967735078912,R6,[PLAYER] [USER] Better than 90 million aka one goal wonder pervertz,[USER] [PLAYER] [USER] i like lingard but don't disrespect havertz,disagrees_with_the_post,yes,no,,,
2887,678,ACT_1731,reply_1,0.98427147,1452348184450191104,R4,[PLAYER] is sh*t 🤡,"[USER] [PLAYER] Don't insult sh*t please, show it some respect. #OleOut",agrees_with_the_post,no,no,,,
2888,1772,ACT_4901,reply_1,0.75999326,1489734584405311488,R4,"[PLAYER] [PLAYER] [PLAYER] [PLAYER] (don't care you scored a goal, deflected aways) [PLAYER] [USER] 🚮 criminals  #MUNMID",Also added [PLAYER],agrees_with_the_post,no,no,,,
2889,2058,ACT_304,reply_2,0.97160858,1490988521670463488,R5,Life must be so hard in your £2million mansion on your £30million contract. Kicking a ball for a living about not enough?! I hate footballers at the best of times thinking they're gods amongst us. [PLAYER] you are scum & clearly need to look up the meaning of cherished. Dick.,"[USER] [PLAYER] Honestly. It's not like it was even ""leaked"" - his brother posted it on Snapchat. So, if he's happy a) to do that, and b) to have it shared, what is he happy to do behind closed doors?",disagrees_with_the_post,no,no,,,
2890,1658,ACT_4569,reply_1,0.99857938,1430926422248501248,R4,Fuck off you scummy little cunt [PLAYER],[USER] [PLAYER] Yet you want Ronaldo at your club?,disagrees_with_the_post,no,no,,,
2891,240,ACT_474,reply_1,0.71943897,1472639323736801280,R4,I hope [PLAYER] the City reject wins nothing in his shit career. Oh and make sure you clean that golden boot for [PLAYER] before you hand it over.,[USER] [PLAYER] [PLAYER] Remember the time when he swore on his daughter life 🤣🤣,agrees_with_the_post,no,no,,,
2892,5203,ACT_1039,reply_12,0.60568696,1484985748180901888,R6,[PLAYER] [CLUB] No ye don’t ye fart if you did you wouldn’t celebrate like that,"[USER] [PLAYER] [CLUB] Cry more ye fart, doing that to a player that you would still be loving if you had half decent owners . Digne didn't force his way out. Suppose you off out robbing more lucozade bottles for the next game.",disagrees_with_the_post,no,no,,,
2893,4355,ACT_4612,reply_1,0.9878847,1493715891216863232,R3,[PLAYER] You're shit bro leave the club,[USER] [PLAYER] Harsh but true,agrees_with_the_post,no,no,,,
2894,2105,ACT_533,reply_1,0.74069375,1449403979197210624,R5,Again [PLAYER] doing absolutely nothing on that corner. Statue. Over paid and overrated. Garbage,[USER] [PLAYER] Damn & u tagged the man. Cold world lol,disagrees_with_the_post,no,no,,,
2895,4675,ACT_3161,reply_1,0.89882714,1469041634885214208,R1,"[PLAYER] GIVE ME DAT DICK, I’LL SUCK IT",[PLAYER] wallahi mandem i was hacked,other,no,no,,,
2896,4715,ACT_5549,reply_1,0.9836548,1444740683294810112,R1,[PLAYER] [CLUB] Leave my club bozo 🤡🤡,[USER] [PLAYER] [CLUB] You’re better than this.,disagrees_with_the_post,no,no,,,
2897,546,ACT_1401,reply_1,0.83308619,1441868710021455872,R4,[PLAYER] You are a fraud + KDB is miles clear,[USER] [PLAYER] Ratio mf,disagrees_with_the_post,no,no,,,
