Unnamed: 0,ACT_ID,ACT_cnt,ACT_text,ACT_text_replaced,ACT_text_normalised,ACT_text_abuse_label,ACT_text_abuse_prob,Rep_ID,Rep_cnt,Rep_text,Rep_text_replaced,Rep_text_normalised,w_cnt_reply > 5,w_cnt_reply,emoji_cnt,has_emoji,which_category_best_describes_the_reply_gold,is_the_reply_supporting_the_football_player_gold,is_the_reply_abusive_gold,which_category_best_describes_the_reply_gold_reason,is_the_reply_supporting_the_football_player_gold_reason,is_the_reply_abusive_gold_reason,_golden,type,rounds,rep_category1,rep_category2,rep_category3,rep_category4,rep_category5,rep_category6,rep_category7,rep_abusive1,rep_abusive2,rep_abusive3,rep_abusive4,rep_abusive5,rep_abusive6,rep_abusive7,rep_support1,rep_support2,rep_support3,rep_support4,rep_support5,rep_support6,rep_support7,# of unique labels,disagree,agree,other,# of labels,start_time_second1,start_time_second2,start_time_second3,start_time_second4,start_time_second5,start_time_second6,start_time_second7,end_time_second1,end_time_second2,end_time_second3,end_time_second4,end_time_second5,end_time_second6,end_time_second7,rep_abusive_annotation,% rep_abusive_annotation,# total_rep_abusive_annotation,rep_abusive_annotation_majority_cnt,rep_category_annotation,% rep_category_annotation,rep_category_annotation_majority_cnt,rep_support_annotation,% rep_support_annotation,# total_rep_support_annotation,rep_support_annotation_majority_cnt,rep_category_matched_gold,rep_abusive_matched_gold,rep_support_matched_gold,start_time_seconds1,start_time_seconds2,start_time_seconds3,start_time_seconds4,start_time_seconds5,start_time_seconds6,start_time_seconds7,end_time_seconds1,end_time_seconds2,end_time_seconds3,end_time_seconds4,end_time_seconds5,end_time_seconds6,end_time_seconds7,time_delta_seconds1,time_delta_seconds2,time_delta_seconds3,time_delta_seconds4,time_delta_seconds5,time_delta_seconds6,time_delta_seconds7,average_time_seconds,average_time_minutes,average_time_interval_seconds,time_interval (seconds)1,time_interval (seconds)2,time_interval (seconds)3,time_interval (seconds)4,time_interval (seconds)5,time_interval (seconds)6,time_interval (seconds)7,CHECK for rep_category,CHECK for rep_abusive,CHECK for rep_support,CHECK for Time,expert_review
10694.0,1429051025277792265,ACT_4534,"What's going on here, is someone giving @KarlDarlow shit?

I'll chin you all","What's going on here, is someone giving [PLAYER] shit?  I'll chin you all","What's going on here, is someone giving [PLAYER1] shit? I'll chin you all",abusive,0.55834639,1429051271902867461,reply_1,@Man_about_Toon @KarlDarlow He's been trying to flog his games console for £400 dabs.,[USER] [PLAYER] He's been trying to flog his games console for £400 dabs.,[USER1] [PLAYER1] He's been trying to flog his games console for £400 dabs.,Y,11,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:21:29,9/20/2022 08:21:31,9/20/2022 08:21:31,N/A,N/A,N/A,N/A,9/20/2022 08:22:34,9/20/2022 08:22:36,9/20/2022 08:22:39,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:21:29,2022-09-20 08:21:31,2022-09-20 08:21:31,,,,,2022-09-20 08:22:34,2022-09-20 08:22:36,2022-09-20 08:22:39,,,,,13.0,13.0,13.6,,,,,13.2,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
10699.0,1487691424867004417,ACT_4536,"Well done @masongreenwood 

Career down the drain because you are despicable 👍 

Hope you’re released later today.",Well done [PLAYER]   Career down the drain because you are despicable 👍   Hope you’re released later today.,Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,abusive,0.78997552,1487692913978986506,reply_4,@davidbelle_ @masongreenwood Hope he gets what he deserves in prison.,[USER] [PLAYER] Hope he gets what he deserves in prison.,[USER1] [PLAYER1] Hope he gets what he deserves in prison.,Y,8,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:21:07,9/20/2022 08:21:06,9/20/2022 08:21:06,N/A,N/A,N/A,N/A,9/20/2022 08:22:12,9/20/2022 08:22:13,9/20/2022 08:22:14,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:21:07,2022-09-20 08:21:06,2022-09-20 08:21:06,,,,,2022-09-20 08:22:12,2022-09-20 08:22:13,2022-09-20 08:22:14,,,,,13.0,13.4,13.6,,,,,13.33,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
10701.0,1487691424867004417,ACT_4536,"Well done @masongreenwood 

Career down the drain because you are despicable 👍 

Hope you’re released later today.",Well done [PLAYER]   Career down the drain because you are despicable 👍   Hope you’re released later today.,Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,abusive,0.78997552,1487693532253069313,reply_6,"@davidbelle_ @masongreenwood Newcastle will have him, for a fee.","[USER] [PLAYER] Newcastle will have him, for a fee.","[USER1] [PLAYER1] Newcastle will have him, for a fee.",Y,7,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,yes,yes,yes,no,N/A,N/A,2,3,2,0,5,9/20/2022 08:20:30,9/20/2022 08:20:30,9/20/2022 08:20:30,9/20/2022 08:24:55,9/20/2022 08:30:33,N/A,N/A,9/20/2022 08:21:37,9/20/2022 08:21:38,9/20/2022 08:21:59,9/20/2022 08:25:58,9/20/2022 08:31:03,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,0.6,3,yes,0.6,5,3,no,no,no,2022-09-20 08:20:30,2022-09-20 08:20:30,2022-09-20 08:20:30,2022-09-20 08:24:55,2022-09-20 08:30:33,,,2022-09-20 08:21:37,2022-09-20 08:21:38,2022-09-20 08:21:59,2022-09-20 08:25:58,2022-09-20 08:31:03,,,13.4,13.6,17.8,12.6,6.0,,,12.68,0.21,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,<= 10,,,yes,no,yes,no,"category, support"
10702.0,1487691424867004417,ACT_4536,"Well done @masongreenwood 

Career down the drain because you are despicable 👍 

Hope you’re released later today.",Well done [PLAYER]   Career down the drain because you are despicable 👍   Hope you’re released later today.,Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,abusive,0.78997552,1487695731225989120,reply_7,@davidbelle_ @masongreenwood Innocent until proven guilty. But he will need to have a chat with his lawyer.,[USER] [PLAYER] Innocent until proven guilty. But he will need to have a chat with his lawyer.,[USER1] [PLAYER1] Innocent until proven guilty. But he will need to have a chat with his lawyer.,Y,15,0,N,,,,,,,FALSE,Work,R6,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,no,no,no,N/A,N/A,no,no,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:06:28,9/20/2022 08:06:26,9/20/2022 08:06:30,9/20/2022 08:10:45,9/20/2022 08:15:07,N/A,N/A,9/20/2022 08:07:33,9/20/2022 08:07:36,9/20/2022 08:07:37,9/20/2022 08:11:51,9/20/2022 08:16:12,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.8,4,no,1.0,5,5,no,no,no,2022-09-20 08:06:28,2022-09-20 08:06:26,2022-09-20 08:06:30,2022-09-20 08:10:45,2022-09-20 08:15:07,,,2022-09-20 08:07:33,2022-09-20 08:07:36,2022-09-20 08:07:37,2022-09-20 08:11:51,2022-09-20 08:16:12,,,13.0,14.0,13.4,13.2,13.0,,,13.32,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,no,no,"category, abusive"
10705.0,1487691424867004417,ACT_4536,"Well done @masongreenwood 

Career down the drain because you are despicable 👍 

Hope you’re released later today.",Well done [PLAYER]   Career down the drain because you are despicable 👍   Hope you’re released later today.,Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,abusive,0.78997552,1487704153338089475,reply_10,@davidbelle_ @masongreenwood You heard the audio? Pretty damning evidence.,[USER] [PLAYER] You heard the audio? Pretty damning evidence.,[USER1] [PLAYER1] You heard the audio? Pretty damning evidence.,Y,7,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:07:41,9/20/2022 08:07:42,9/20/2022 08:07:45,N/A,N/A,N/A,N/A,9/20/2022 08:08:45,9/20/2022 08:08:50,9/20/2022 08:08:51,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:07:41,2022-09-20 08:07:42,2022-09-20 08:07:45,,,,,2022-09-20 08:08:45,2022-09-20 08:08:50,2022-09-20 08:08:51,,,,,12.8,13.6,13.2,,,,,13.2,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
10707.0,1487691424867004417,ACT_4536,"Well done @masongreenwood 

Career down the drain because you are despicable 👍 

Hope you’re released later today.",Well done [PLAYER]   Career down the drain because you are despicable 👍   Hope you’re released later today.,Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,abusive,0.78997552,1487714843373318145,reply_12,@davidbelle_ @masongreenwood Just seen this. Awful. What a utter bastard.,[USER] [PLAYER] Just seen this. Awful. What a utter bastard.,[USER1] [PLAYER1] Just seen this. Awful. What a utter bastard.,Y,8,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:20:04,9/20/2022 08:20:06,9/20/2022 08:20:06,N/A,N/A,N/A,N/A,9/20/2022 08:21:08,9/20/2022 08:21:13,9/20/2022 08:21:12,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:20:04,2022-09-20 08:20:06,2022-09-20 08:20:06,,,,,2022-09-20 08:21:08,2022-09-20 08:21:13,2022-09-20 08:21:12,,,,,12.8,13.4,13.2,,,,,13.13,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
10708.0,1487691424867004417,ACT_4536,"Well done @masongreenwood 

Career down the drain because you are despicable 👍 

Hope you’re released later today.",Well done [PLAYER]   Career down the drain because you are despicable 👍   Hope you’re released later today.,Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,abusive,0.78997552,1487717857140084737,reply_13,"@davidbelle_ @masongreenwood Jesus Christ that’s bad. Hyped up and unchecked ego at a young age with no real men around him. That’s such a fucking shame. The punch or the recording is bad enough, but both. Bye","[USER] [PLAYER] Jesus Christ that’s bad. Hyped up and unchecked ego at a young age with no real men around him. That’s such a fucking shame. The punch or the recording is bad enough, but both. Bye","[USER1] [PLAYER1] Jesus Christ that’s bad. Hyped up and unchecked ego at a young age with no real men around him. That’s such a fucking shame. The punch or the recording is bad enough, but both. Bye",Y,35,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,yes,yes,no,N/A,N/A,no,no,yes,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:19:57,9/20/2022 08:19:57,9/20/2022 08:19:58,9/20/2022 08:24:22,9/20/2022 08:30:19,N/A,N/A,9/20/2022 08:21:05,9/20/2022 08:21:32,9/20/2022 08:21:51,9/20/2022 08:27:01,9/20/2022 08:31:26,N/A,N/A,yes,0.6,5,3,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:19:57,2022-09-20 08:19:57,2022-09-20 08:19:58,2022-09-20 08:24:22,2022-09-20 08:30:19,,,2022-09-20 08:21:05,2022-09-20 08:21:32,2022-09-20 08:21:51,2022-09-20 08:27:01,2022-09-20 08:31:26,,,13.6,19.0,22.6,31.8,13.4,,,20.08,0.33,20 < t <= 30,10 < t <= 20,10 < t <= 20,20 < t <= 30,30 < t <= 40,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
10709.0,1487691424867004417,ACT_4536,"Well done @masongreenwood 

Career down the drain because you are despicable 👍 

Hope you’re released later today.",Well done [PLAYER]   Career down the drain because you are despicable 👍   Hope you’re released later today.,Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,abusive,0.78997552,1487722815218405377,reply_14,"@davidbelle_ @masongreenwood Man, what is wrong with people.. He deserves to be in jail no question.","[USER] [PLAYER] Man, what is wrong with people.. He deserves to be in jail no question.","[USER1] [PLAYER1] Man, what is wrong with people.. He deserves to be in jail no question.",Y,14,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:20:32,9/20/2022 08:20:32,9/20/2022 08:20:32,N/A,N/A,N/A,N/A,9/20/2022 08:21:37,9/20/2022 08:21:40,9/20/2022 08:21:41,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:20:32,2022-09-20 08:20:32,2022-09-20 08:20:32,,,,,2022-09-20 08:21:37,2022-09-20 08:21:40,2022-09-20 08:21:41,,,,,13.0,13.6,13.8,,,,,13.47,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
10710.0,1487691424867004417,ACT_4536,"Well done @masongreenwood 

Career down the drain because you are despicable 👍 

Hope you’re released later today.",Well done [PLAYER]   Career down the drain because you are despicable 👍   Hope you’re released later today.,Well done [PLAYER1] Career down the drain because you are despicable 👍 Hope you’re released later today.,abusive,0.78997552,1487767553376202755,reply_15,@davidbelle_ @masongreenwood The footage is unreal. What a piece of shit.,[USER] [PLAYER] The footage is unreal. What a piece of shit.,[USER1] [PLAYER1] The footage is unreal. What a piece of shit.,Y,9,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,yes,yes,yes,no,N/A,N/A,no,no,no,yes,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:19:57,9/20/2022 08:19:57,9/20/2022 08:19:58,9/20/2022 08:24:22,9/20/2022 08:30:19,N/A,N/A,9/20/2022 08:21:05,9/20/2022 08:21:32,9/20/2022 08:21:51,9/20/2022 08:27:01,9/20/2022 08:31:26,N/A,N/A,yes,0.6,5,3,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:19:57,2022-09-20 08:19:57,2022-09-20 08:19:58,2022-09-20 08:24:22,2022-09-20 08:30:19,,,2022-09-20 08:21:05,2022-09-20 08:21:32,2022-09-20 08:21:51,2022-09-20 08:27:01,2022-09-20 08:31:26,,,13.6,19.0,22.6,31.8,13.4,,,20.08,0.33,20 < t <= 30,10 < t <= 20,10 < t <= 20,20 < t <= 30,30 < t <= 40,10 < t <= 20,,,no,yes,yes,no,"abusive, support"
10718.0,1468658444051881984,ACT_4541,Boy ya a sell out enuh @Cristiano,Boy ya a sell out enuh [PLAYER],Boy ya a sell out enuh [PLAYER1],abusive,0.57094556,1468658598297358336,reply_1,@yannodpg @Cristiano man saw the light bro lol,[USER] [PLAYER] man saw the light bro lol,[USER1] [PLAYER1] man saw the light bro lol,Y,6,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:17:15,9/20/2022 08:17:14,9/20/2022 08:17:21,N/A,N/A,N/A,N/A,9/20/2022 08:18:21,9/20/2022 08:18:22,9/20/2022 08:18:24,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:17:15,2022-09-20 08:17:14,2022-09-20 08:17:21,,,,,2022-09-20 08:18:21,2022-09-20 08:18:22,2022-09-20 08:18:24,,,,,13.2,13.6,12.6,,,,,13.13,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
10727.0,1442220322254737416,ACT_4547,@emilesmithrowe Ur life must be shit,[PLAYER] Ur life must be shit,[PLAYER1] Ur life must be shit,abusive,0.82623118,1442393263248453641,reply_3,@SaulThfc @emilesmithrowe YoUr LiFe MuSt Be ShIt!!! https://t.co/7EoccNyZdb,[USER] [PLAYER] YoUr LiFe MuSt Be ShIt!!! [URL],[USER1] [PLAYER1] YoUr LiFe MuSt Be ShIt!!! [URL],Y,6,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:17:18,9/20/2022 08:17:21,9/20/2022 08:17:18,N/A,N/A,N/A,N/A,9/20/2022 08:18:22,9/20/2022 08:18:24,9/20/2022 08:18:25,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:17:18,2022-09-20 08:17:21,2022-09-20 08:17:18,,,,,2022-09-20 08:18:22,2022-09-20 08:18:24,2022-09-20 08:18:25,,,,,12.8,12.6,13.4,,,,,12.93,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
10732.0,1438860085925658626,ACT_4551,@sergio_regui @EASPORTSEsp i shagged your wife,[PLAYER] [USER] i shagged your wife,[PLAYER1] [USER1] i shagged your wife,abusive,0.69434404,1438876190287310848,reply_1,@vlixthfc @sergio_regui @EASPORTSEsp Well how did you that then,[USER] [PLAYER] [USER] Well how did you that then,[USER1] [PLAYER1] [USER2] Well how did you that then,Y,6,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,yes,no,no,N/A,N/A,no,yes,no,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:23:11,9/20/2022 08:23:08,9/20/2022 08:23:30,9/20/2022 08:27:40,9/20/2022 08:32:08,N/A,N/A,9/20/2022 08:24:17,9/20/2022 08:24:22,9/20/2022 08:24:40,9/20/2022 08:28:48,9/20/2022 08:33:14,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:23:11,2022-09-20 08:23:08,2022-09-20 08:23:30,2022-09-20 08:27:40,2022-09-20 08:32:08,,,2022-09-20 08:24:17,2022-09-20 08:24:22,2022-09-20 08:24:40,2022-09-20 08:28:48,2022-09-20 08:33:14,,,13.2,14.8,14.0,13.6,13.2,,,13.76,0.23,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,yes,yes,no,"abusive, support"
10735.0,1437836111527698437,ACT_4553,I actually hate Ole man. Van de Beek was one of our best players that half but he gets subs and leaves Fred who got bodied twice on. @Donny_beek6 leave in January Monsieur. You don't deserve us,I actually hate Ole man. Van de Beek was one of our best players that half but he gets subs and leaves Fred who got bodied twice on. [PLAYER] leave in January Monsieur. You don't deserve us,I actually hate Ole man. Van de Beek was one of our best players that half but he gets subs and leaves Fred who got bodied twice on. [PLAYER1] leave in January Monsieur. You don't deserve us,abusive,0.5636214,1437836487840698371,reply_1,"@RemyBaguette @Donny_beek6 you don’t deserve us means utd are too good for him, i think you’re tryna say “we don’t deserve you” monsiuer","[USER] [PLAYER] you don’t deserve us means utd are too good for him, i think you’re tryna say “we don’t deserve you” monsiuer","[USER1] [PLAYER1] you don’t deserve us means utd are too good for him, i think you’re tryna say “we don’t deserve you” monsiuer",Y,21,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,no,no,no,N/A,N/A,N/A,N/A,1,3,0,0,3,9/20/2022 08:13:41,9/20/2022 08:13:42,9/20/2022 08:14:07,N/A,N/A,N/A,N/A,9/20/2022 08:14:45,9/20/2022 08:14:50,9/20/2022 08:15:14,N/A,N/A,N/A,N/A,no,1.0,3,3,disagrees_with_the_post,1.0,3,no,1.0,3,3,no,no,no,2022-09-20 08:13:41,2022-09-20 08:13:42,2022-09-20 08:14:07,,,,,2022-09-20 08:14:45,2022-09-20 08:14:50,2022-09-20 08:15:14,,,,,12.8,13.6,13.4,,,,,13.27,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,,,no,no,no,no,
10736.0,1437836111527698437,ACT_4553,I actually hate Ole man. Van de Beek was one of our best players that half but he gets subs and leaves Fred who got bodied twice on. @Donny_beek6 leave in January Monsieur. You don't deserve us,I actually hate Ole man. Van de Beek was one of our best players that half but he gets subs and leaves Fred who got bodied twice on. [PLAYER] leave in January Monsieur. You don't deserve us,I actually hate Ole man. Van de Beek was one of our best players that half but he gets subs and leaves Fred who got bodied twice on. [PLAYER1] leave in January Monsieur. You don't deserve us,abusive,0.5636214,1437842218157477891,reply_2,"@RemyBaguette @VdbIsTheGoat @Donny_beek6 VDB definitely not 1 of the best today, that's bit over the top","[USER] [USER] [PLAYER] VDB definitely not 1 of the best today, that's bit over the top","[USER1] [USER2] [PLAYER1] VDB definitely not 1 of the best today, that's bit over the top",Y,13,0,N,,,,,,,FALSE,Work,R6,disagrees_with_the_post,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,no,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:08:05,9/20/2022 08:08:06,9/20/2022 08:08:05,9/20/2022 08:12:21,9/20/2022 08:17:01,N/A,N/A,9/20/2022 08:09:08,9/20/2022 08:09:11,9/20/2022 08:09:11,9/20/2022 08:13:25,9/20/2022 08:18:07,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,0.8,4,no,1.0,5,5,no,no,no,2022-09-20 08:08:05,2022-09-20 08:08:06,2022-09-20 08:08:05,2022-09-20 08:12:21,2022-09-20 08:17:01,,,2022-09-20 08:09:08,2022-09-20 08:09:11,2022-09-20 08:09:11,2022-09-20 08:13:25,2022-09-20 08:18:07,,,12.6,13.0,13.2,12.8,13.2,,,12.96,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,no,no,no,category
10739.0,1485716990002180096,ACT_4556,@Calteck10 Don't come back again,[PLAYER] Don't come back again,[PLAYER1] Don't come back again,abusive,0.65889776,1485719305178210304,reply_1,"@tunenachi @Calteck10 Lol waiting do ham 

That's one of your best play at the moment 😅😅😅",[USER] [PLAYER] Lol waiting do ham   That's one of your best play at the moment 😅😅😅,[USER1] [PLAYER1] Lol waiting do ham That's one of your best play at the moment 😅😅😅,Y,13,3,Y,,,,,,,FALSE,Work,R6,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,no,no,no,no,no,N/A,N/A,no,no,yes,no,no,N/A,N/A,1,5,0,0,5,9/20/2022 08:11:10,9/20/2022 08:11:08,9/20/2022 08:11:09,9/20/2022 08:15:29,9/20/2022 08:19:51,N/A,N/A,9/20/2022 08:12:13,9/20/2022 08:12:15,9/20/2022 08:12:20,9/20/2022 08:16:35,9/20/2022 08:20:57,N/A,N/A,no,1.0,5,5,disagrees_with_the_post,1.0,5,no,0.8,5,4,no,no,no,2022-09-20 08:11:10,2022-09-20 08:11:08,2022-09-20 08:11:09,2022-09-20 08:15:29,2022-09-20 08:19:51,,,2022-09-20 08:12:13,2022-09-20 08:12:15,2022-09-20 08:12:20,2022-09-20 08:16:35,2022-09-20 08:20:57,,,12.6,13.4,14.2,13.2,13.2,,,13.32,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,no,no,yes,no,support
10740.0,1485716990002180096,ACT_4556,@Calteck10 Don't come back again,[PLAYER] Don't come back again,[PLAYER1] Don't come back again,abusive,0.65889776,1485719472354828288,reply_2,@tunenachi @Calteck10 Lol that's one of your best player at the moment 🤣,[USER] [PLAYER] Lol that's one of your best player at the moment 🤣,[USER1] [PLAYER1] Lol that's one of your best player at the moment 🤣,Y,10,1,Y,,,,,,,FALSE,Work,R6,agrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,disagrees_with_the_post,N/A,N/A,yes,no,no,no,no,N/A,N/A,yes,no,no,no,no,N/A,N/A,2,4,1,0,5,9/20/2022 08:19:47,9/20/2022 08:19:48,9/20/2022 08:19:48,9/20/2022 08:24:10,9/20/2022 08:28:39,N/A,N/A,9/20/2022 08:20:51,9/20/2022 08:20:54,9/20/2022 08:20:57,9/20/2022 08:25:17,9/20/2022 08:29:43,N/A,N/A,no,0.8,5,4,disagrees_with_the_post,0.8,4,no,0.8,5,4,no,no,no,2022-09-20 08:19:47,2022-09-20 08:19:48,2022-09-20 08:19:48,2022-09-20 08:24:10,2022-09-20 08:28:39,,,2022-09-20 08:20:51,2022-09-20 08:20:54,2022-09-20 08:20:57,2022-09-20 08:25:17,2022-09-20 08:29:43,,,12.8,13.2,13.8,13.4,12.8,,,13.2,0.22,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,10 < t <= 20,,,yes,yes,yes,no,"category, abusive, support"
